w1,w2,w3,FOM,PM,UBW,power,ts,DC_gain
7.000000000000001e-07,6.161180976145952e-06,5.1907997263123e-06,406.03376561778396,69.86553637211897,6309573444.801973,0.0002547352173300612,3.293308800689695e-10,9.256783171730488
7.000000000000001e-07,7.486569071901744e-06,2.6950882723141133e-06,403.1157129032575,64.18381930223936,7943282347.2428665,0.0002558554130730728,4.118850531332978e-10,9.660579329571775
7.000000000000001e-07,6.31795185893599e-06,4.210006661028443e-06,410.14409966554445,69.71038816884375,6309573444.801973,0.00025481039160079845,3.125618523635871e-10,9.389936017982684
7.000000000000001e-07,6.466341283647312e-06,2.7191189307275257e-06,426.16768275144614,65.29468313532027,7943282347.2428665,0.00025465107394887225,2.8816059556356304e-10,9.507216350741578
7.000000000000001e-07,5.08093061414548e-06,1.8534408864262346e-06,396.9468433828676,68.5645517278628,7943282347.2428665,0.0002520467953536715,4.446849797822019e-10,9.097203007285913
7.000000000000001e-07,3.488497287181384e-06,5.518760977132661e-06,369.2466594857964,75.0396250646471,6309573444.801973,0.00024915032883774795,5.542187879311522e-10,8.286918073286913
7.000000000000001e-07,4.168456519817435e-06,6.761856747259287e-06,394.24041373269756,73.26924099699724,6309573444.801973,0.00025120169892121566,3.7862731646807994e-10,8.486731720413946
7.000000000000001e-07,5.686838308404461e-06,6.055691748155952e-06,402.16499314284886,70.66537369486552,6309573444.801973,0.0002541242858579058,3.450610716654513e-10,9.056130286320986
7.000000000000001e-07,1.8213932485397312e-06,2.016691539996874e-06,403.3328315472036,71.3647570604046,10000000000.000065,0.00023925376545848076,4.3130706466697366e-10,7.172206153542791
7.000000000000001e-07,4.77002201067725e-07,1.937991405125387e-06,368.41375221712843,79.50696196150446,6309573444.801973,0.00020057836248339405,4.782852740254307e-10,3.9447174372819687
7.000000000000001e-07,6.749117029133075e-06,5.863434567294737e-06,377.92041684468666,68.78889438556098,6309573444.801973,0.0002555834989191486,5.058013852529054e-10,9.305210153431343
7.000000000000001e-07,1.7625190309197442e-06,6.334622814996408e-06,337.95638623275204,81.42591603506247,5011872336.272755,0.00023998101123230882,6.924302320163515e-10,6.624164496147778
7.000000000000001e-07,4.506463983004145e-06,6.237407517643787e-07,370.70109867273237,83.05564288642084,7943282347.2428665,0.0002482525046732513,4.7079315764988e-10,5.684556620863804
7.000000000000001e-07,5.389137404267756e-06,9.871706815257511e-07,422.2298212973393,72.94071469170764,7943282347.2428665,0.00025152658177882934,2.7645695352242565e-10,8.115680902912402
7.000000000000001e-07,5.45512922318905e-06,7.390299371877288e-06,360.8836155163151,75.4271129096739,5011872336.272755,0.00025386140492179594,5.494214777470383e-10,8.864471894083472
7.000000000000001e-07,5.208913482758289e-06,7.678820085822008e-06,360.20564961805866,75.7018094805543,5011872336.272755,0.0002534568612998161,5.520862543509311e-10,8.767952972998412
7.000000000000001e-07,2.518018440330055e-06,3.937050514107992e-06,400.0009487704816,73.17093097717745,7943282347.2428665,0.000244872150460324,3.9671131826354736e-10,7.780938200674707
7.000000000000001e-07,1.2723265356301606e-06,1.0953791803121147e-06,412.9307545666219,68.56409516725884,12589254117.941755,0.0002311278760098069,4.0516713112493967e-10,6.037338584962704
7.000000000000001e-07,6.038464800588964e-06,2.5166834292086156e-06,425.04823855056156,66.08210567065197,7943282347.2428665,0.0002539817935272199,2.9256142478350337e-10,9.420966207903062
7.000000000000001e-07,7.358620993520465e-06,3.3009728954611695e-06,389.76442592225976,67.87671475080167,6309573444.801973,0.0002558931618130043,4.3266433868198156e-10,9.637287002959198
7.000000000000001e-07,2.629949025942361e-06,7.044556409865602e-06,371.67544788102305,80.0100343057289,5011872336.272755,0.00024589375107857646,4.353538577457748e-10,7.527188493807175
7.000000000000001e-07,3.426824201071891e-06,7.035395457786503e-07,414.33784768817713,76.48705820091149,10000000000.000065,0.0002456845927941061,3.1717113783007867e-10,6.44603922514861
7.000000000000001e-07,1.7994729056493132e-06,5.098861933073299e-07,435.20318637246373,79.50733869644289,12589254117.941755,0.00023449761306874894,2.1530482484097128e-10,4.354505276574735
7.000000000000001e-07,9.472253834584453e-07,5.39476382279262e-06,340.4630225189776,86.72875508124388,3981071705.5349975,0.00022705963102248632,5.157819343125369e-10,5.074267184705001
7.000000000000001e-07,4.0553832019878375e-06,4.38634095514081e-06,380.821394066533,69.65759951367927,7943282347.2428665,0.0002506255747744176,5.558207137082235e-10,8.699463910391245
7.000000000000001e-07,7.079448231456605e-06,2.7791826262878796e-07,-874.2685231155752,180.00000031529095,1.0,0.00022946422413151751,6.587408253978733e-10,0.05331613489314029
7.000000000000001e-07,4.847637428843251e-06,5.701726556417356e-07,359.4148398790486,89.03532534119799,7943282347.2428665,0.0002485280924494531,4.816230836573819e-10,4.72275589222113
7.000000000000001e-07,7.007204928667927e-06,5.35344624199009e-06,380.3863160745676,68.31938909311862,6309573444.801973,0.00025583820379683286,4.901144996143138e-10,9.402724939426811
7.000000000000001e-07,7.544540750219103e-06,8.356069120475652e-07,357.52154980959847,77.81097500826279,6309573444.801973,0.0002540604044222824,5.927974750273324e-10,7.557949314368781
7.000000000000001e-07,5.880850473729633e-06,1.3498079811161407e-06,427.3489669344953,69.34999356922592,7943282347.2428665,0.00025294572022518854,2.7228235961111213e-10,8.909085184169411
7.000000000000001e-07,3.7332649794194126e-07,3.171006968882214e-07,468.9895106641649,80.63001254752537,10000000000.000065,0.00017677555630429403,1.3200800000000003e-10,2.700644588789546
7.000000000000001e-07,2.7105998160721428e-06,4.266670321706157e-06,398.5492031476688,72.56958695661983,7943282347.2428665,0.0002459123388331227,4.0742615331563925e-10,7.90686436834896
7.000000000000001e-07,2.122668181482064e-06,7.884910971192728e-06,365.1942030416711,79.67786824163079,5011872336.272755,0.00024301650012620925,4.616727972409234e-10,6.945570970035813
7.000000000000001e-07,2.430289242934639e-06,4.571393556018368e-06,385.7850183393716,77.85530817534786,6309573444.801973,0.00024452173874386636,4.1739559236987455e-10,7.619667089395659
