w1,w2,w3,FOM,PM,UBW,power,ts,DC_gain
2.0000000000000002e-07,7.093638394967602e-06,5.9161416219114296e-06,377.51141585389394,73.78709851035062,1995262314.9688916,0.00011883112098841643,1.1254958183850093e-09,9.653455679668612
2.0000000000000002e-07,2.8382111892274428e-06,5.602442707670967e-06,402.97063931885265,79.35652968789279,2511886431.5095954,0.00011701573013971569,8.675297365457042e-10,9.025482046005632
2.0000000000000002e-07,5.793373213694051e-06,5.469313698174231e-06,358.7372619680102,71.87853767429125,2511886431.5095954,0.00011846531297622821,1.752042382190164e-09,9.589624984975885
2.0000000000000002e-07,3.1683070114194252e-06,3.476897603167581e-06,380.08552390815976,71.1557630646327,3981071705.5349975,0.00011720426383296654,1.734815199006952e-09,9.463535522296683
2.0000000000000002e-07,3.938420815991843e-06,2.3456384172825515e-06,415.99303021131345,68.02138955135014,3981071705.5349975,0.0001176142504449367,1.0278027068234496e-09,9.883133086588838
2.0000000000000002e-07,7.890545895275109e-06,1.1509515383433916e-06,426.6799137082702,61.47620625265418,3162277660.168399,0.00011879296463154597,7.63536999020221e-10,10.39352082606412
2.0000000000000002e-07,3.077379122928956e-06,6.9192214855583214e-06,370.91314537939695,77.89284152535822,2511886431.5095954,0.00011721796618021605,1.4054034266884994e-09,8.955611774048036
2.0000000000000002e-07,2.374409551251518e-06,5.025579565948021e-06,386.75673123111017,77.18689105560996,3162277660.168399,0.00011659140391946695,1.2942914818476e-09,8.917878243376197
2.0000000000000002e-07,1.276281913136759e-06,3.1874313612517203e-06,454.2961947594325,78.99940423594553,3981071705.5349975,0.00011492376557586839,5.25224e-10,8.404385112389896
2.0000000000000002e-07,5.826028962640927e-06,4.715920564344856e-06,361.89942116251825,71.95422264705888,2511886431.5095954,0.00011845995017582009,1.6829296051296309e-09,9.688476219861851
2.0000000000000002e-07,2.825830470078042e-06,2.700749389032867e-06,422.2699186829626,72.70305453408534,3981071705.5349975,0.00011691609509365295,9.178234805402226e-10,9.534538962794056
2.0000000000000002e-07,5.666951714246667e-07,2.4569521325335316e-06,447.11394483498316,82.99482857375303,3981071705.5349975,0.00011218475258102922,5.25224e-10,6.8938817425840915
2.0000000000000002e-07,5.1814299346679156e-06,2.6195757294701963e-06,403.1825527551679,68.92288503979216,3162277660.168399,0.00011817164795665852,1.0716441828419238e-09,9.983514026082192
2.0000000000000002e-07,5.4799444104105744e-06,1.7060574850900304e-06,418.50264392024604,62.209167843759644,3981071705.5349975,0.00011821551405043262,1.005201925970204e-09,10.215834758714765
2.0000000000000002e-07,3.0751427088757286e-06,2.348930392428356e-06,402.47834572695996,71.7744732712787,3981071705.5349975,0.00011708574661928626,1.25710489265956e-09,9.698614192280111
2.0000000000000002e-07,1.246827219347765e-06,4.6016893521445985e-06,375.7923989099725,80.87051615783743,3162277660.168399,0.00011490876247050475,1.4588584905960467e-09,8.092542421049185
