w1,w2,w3,FOM,PM,UBW,power,ts,DC_gain
8.000000000000001e-07,6.936164070565167e-06,6.8920453282968956e-06,365.42764079324826,70.00109234395065,6309573444.801973,0.0002834892644934546,4.907050554073942e-10,9.134396951795104
8.000000000000001e-07,1.1888123799137434e-06,5.937251360152789e-06,341.4662778029294,82.1577225618987,5011872336.272755,0.00025443784460783814,4.895367734571914e-10,5.316843805448447
8.000000000000001e-07,3.178636125568896e-06,3.2754334006819276e-06,435.4233056323583,68.50781720111911,10000000000.000065,0.00027345321716697966,2.2229152750019107e-10,8.096632800288722
8.000000000000001e-07,6.767679984572952e-06,3.878934777584949e-06,409.64538593669926,65.9621080790297,7943282347.2428665,0.00028278891333143003,2.974553241981318e-10,9.362539864485806
8.000000000000001e-07,7.839266057896045e-06,4.0822964242249275e-06,403.1273995086333,68.82016099132254,6309573444.801973,0.00028425942700411027,2.830718689237083e-10,9.530932844060473
8.000000000000001e-07,5.625169133589238e-06,5.404725104025603e-06,388.5622742497184,72.51691935037209,6309573444.801973,0.00028114582844555137,3.4459490034230766e-10,8.965333555034835
8.000000000000001e-07,2.717328241307327e-06,4.625732319397086e-06,387.4198792945138,73.36153703974452,7943282347.2428665,0.0002714493502514094,3.84645922529635e-10,7.6084541141405655
8.000000000000001e-07,2.0290002451779183e-06,5.031798206246394e-06,370.4937695238046,78.99294177602833,6309573444.801973,0.00026647700354337766,4.0749493154232214e-10,6.8364795112466865
8.000000000000001e-07,7.554570384329946e-06,5.953448381537504e-06,369.58496479779893,69.0613266035151,6309573444.801973,0.00028421272900531455,4.659276350574169e-10,9.331768117561914
8.000000000000001e-07,3.63651770955819e-06,1.618515407115911e-06,447.0511199922918,69.15482426010456,10000000000.000065,0.0002742627520852167,1.8585363821746995e-10,8.151219230001384
8.000000000000001e-07,6.495142960919299e-06,3.180272032383551e-06,410.75797316688255,66.54952221728499,7943282347.2428665,0.0002821727317719391,2.9302357694095345e-10,9.335722252627011
8.000000000000001e-07,3.737680238752823e-06,1.3344793868365268e-06,447.8745053812073,70.05895818016681,10000000000.000065,0.0002742136146970196,1.796059866038019e-10,7.930978188752269
8.000000000000001e-07,1.878580369580052e-06,1.9579538014815647e-06,392.82945333363307,72.29105024226011,10000000000.000065,0.0002635273219269096,4.0339925572054107e-10,6.8663736176629815
8.000000000000001e-07,6.05725209449075e-06,4.2852937624449696e-07,-740.6815840528917,180.0000000115653,1.0,0.00026890166210573693,2.903389816705203e-10,0.3694178434049412
8.000000000000001e-07,5.076113199261227e-06,2.693793519689603e-06,381.84979272815826,69.43954605906463,7943282347.2428665,0.0002792996209132948,4.517524138523648e-10,8.977017528254803
8.000000000000001e-07,6.592051911550165e-06,4.8019234572931916e-06,395.8935913617237,70.90157135025864,6309573444.801973,0.00028271267743729356,3.123714538585254e-10,9.255459325691167
8.000000000000001e-07,2.0912975738159407e-06,1.7924844035807788e-06,397.1392642676083,72.17688411641961,10000000000.000065,0.0002654615096315717,3.819404408434264e-10,7.094274531772249
8.000000000000001e-07,4.149931558604542e-06,1.7056395298509187e-06,421.302893230603,68.17762443247399,10000000000.000065,0.00027613445272951353,2.7941253621950746e-10,8.421354681779505
8.000000000000001e-07,7.832920217274927e-06,5.449910593502213e-06,371.28960390154896,68.6404908685456,6309573444.801973,0.00028448843406819876,4.5650442426423586e-10,9.421718853239748
8.000000000000001e-07,7.65281657694379e-06,5.5369092716242605e-06,371.222979232661,68.92714201263769,6309573444.801973,0.0002842818892229905,4.5622266798426756e-10,9.385366071782224
8.000000000000001e-07,1.6586881937568194e-06,3.017518928551026e-07,-628.9149363289769,179.9999999995602,1.0,0.0002387854624875577,6.647200000000001e-11,0.3712011699264457
8.000000000000001e-07,5.408985248061932e-06,6.446965364176167e-06,387.0659589591761,72.56906648744106,6309573444.801973,0.0002808498975946111,3.481828351502355e-10,8.801908748661083
8.000000000000001e-07,4.97495416449468e-06,5.739594625185129e-06,364.1336075836721,73.58931011417668,6309573444.801973,0.00027981885268786095,4.955146136048591e-10,8.730559475682869
8.000000000000001e-07,3.826427546501274e-06,2.2213443560398103e-06,446.53101458450396,67.79311745702023,10000000000.000065,0.0002755176326649989,1.9116677875366857e-10,8.45563985866793
8.000000000000001e-07,3.4701056070426775e-06,1.432853960005494e-06,445.96687583539847,70.00914557174225,10000000000.000065,0.0002733390569901485,1.8599496692666504e-10,7.923864085010737
8.000000000000001e-07,6.923571131603403e-06,3.5064219943514585e-06,411.52291159325125,65.78672218012078,7943282347.2428665,0.0002829179820873669,2.8991300296947057e-10,9.410064352799305
8.000000000000001e-07,7.858664672843738e-06,2.868323587746731e-06,417.50595486471207,64.99947614940241,7943282347.2428665,0.0002839278820645617,2.6574625118831023e-10,9.551450523881245
8.000000000000001e-07,8.607293808315629e-07,4.430723614244693e-06,339.9821288988495,83.30368552144158,5011872336.272755,0.00024364789025145103,4.899837357872059e-10,4.642306301800327
8.000000000000001e-07,6.927710374924578e-06,5.57492716542232e-06,395.1352624661823,70.13707605919254,6309573444.801973,0.00028332653511692357,3.145918625986657e-10,9.252917047250772
8.000000000000001e-07,5.677840570430443e-06,6.983427900466789e-06,387.88584719768266,71.9964897840917,6309573444.801973,0.0002814358357261414,3.4327208182964597e-10,8.830005776181677
8.000000000000001e-07,4.436473807256916e-06,1.507202482744541e-06,422.14613716644396,68.61786348001971,10000000000.000065,0.0002767388835452524,2.733237201787662e-10,8.371865792096086
8.000000000000001e-07,1.1196791096592826e-06,1.9032656581622206e-06,385.1016063791859,72.52195181269721,10000000000.000065,0.0002505782552321498,4.239750622605212e-10,5.554302927868469
8.000000000000001e-07,1.8669122398045887e-06,9.87519457651667e-07,435.8682731590292,69.99560227533468,12589254117.941755,0.0002613944354269632,2.2672443802127055e-10,6.172082251652961
8.000000000000001e-07,3.967444548193134e-06,1.5185718259388049e-06,449.54035547463434,68.99762036275969,10000000000.000065,0.0002753131484591742,1.786776521716573e-10,8.217514401650151
8.000000000000001e-07,9.987819326033456e-07,5.275423531770629e-06,339.6043491777245,82.43360137698679,5011872336.272755,0.00024906444615075996,4.945982506394864e-10,4.926596233614758
8.000000000000001e-07,7.1774788467124555e-06,3.750675982235967e-06,411.7666618447324,65.37552730565437,7943282347.2428665,0.0002833381551021297,2.8881158667978285e-10,9.444278120276644
8.000000000000001e-07,2.5066785226955715e-06,7.037628331020653e-06,345.70987901245553,76.6249222089411,6309573444.801973,0.00027053367530096,6.006392557021078e-10,7.166687431096567
8.000000000000001e-07,3.9304608353788685e-07,3.875843332002621e-06,319.34971207026183,88.37007946164962,3162277660.168399,0.00020324461852383268,5.25224e-10,3.1791299087368126
8.000000000000001e-07,7.177446289294908e-06,5.754668422013263e-06,395.69806269548496,69.6917795466473,6309573444.801973,0.0002836967280155533,3.1189765046081033e-10,9.283615281181932
8.000000000000001e-07,4.362639482025247e-06,2.834039556588269e-07,-794.8585591800704,180.0000001247206,1.0,0.00024376413268888727,2.1014385182763814e-10,0.06823356203496805
8.000000000000001e-07,6.0770645268350645e-06,5.058263034247112e-07,219.76951763298052,157.8577682646866,2511886431.5095954,0.00027407808301356133,4.927223589496317e-10,1.1111352380555268
8.000000000000001e-07,7.67387112362578e-06,3.839647557183266e-07,-828.3569265495115,180.0000000886866,1.0,0.00026507022159996603,5.334976978321182e-10,0.14177271336120792
8.000000000000001e-07,7.895930640034013e-07,6.418307393129446e-06,290.8626919015429,89.68166832682634,3162277660.168399,0.00024097593868077662,7.299258985347655e-10,4.2508009260207515
8.000000000000001e-07,1.9793056352049354e-06,2.3928278641143445e-07,-732.7628654466042,180.00000003058565,1.0,0.0002253860898182984,1.3001447568890068e-10,0.10132093670900282
8.000000000000001e-07,4.072119502877837e-06,7.95862507812387e-06,378.1446331320801,74.22701216014535,6309573444.801973,0.00027763970015260456,3.843235297676653e-10,8.15385048208288
8.000000000000001e-07,5.270185315470965e-06,2.0540180317782217e-06,396.1478758616828,66.28801881640551,10000000000.000065,0.0002793517787558416,4.2091316997419207e-10,8.928267848641303
8.000000000000001e-07,2.0140517756329183e-06,4.372566487874922e-06,383.26845502915944,74.50677080398957,7943282347.2428665,0.0002661767798746795,3.9385885168494237e-10,6.89055131120942
8.000000000000001e-07,5.721112160364481e-06,2.5315314051591767e-06,385.69132297513744,68.276273085068,7943282347.2428665,0.0002805625322052378,4.281106188620539e-10,9.138239563704747
8.000000000000001e-07,6.090762660606955e-06,4.9025360422940875e-06,402.95377643343863,67.09229603302067,7943282347.2428665,0.00028191566077764835,3.2518333828318374e-10,9.133884131067289
8.000000000000001e-07,1.044627334550056e-06,5.173656811302713e-06,340.69596380861174,82.92171831697443,5011872336.272755,0.0002504542922514299,4.907894752508433e-10,5.052297855160547
8.000000000000001e-07,1.8875983013903545e-06,6.629167077840325e-06,323.7087183211959,82.19654706295715,5011872336.272755,0.0002653646314205168,6.928925663765851e-10,6.485273439430145
8.000000000000001e-07,5.547532598630007e-07,5.820722073665174e-07,423.12883326966374,66.57958298038568,12589254117.941755,0.00021435954606156496,2.6308000000000004e-10,3.5450536032952953
8.000000000000001e-07,3.900525894574665e-06,6.620181326921882e-06,358.4082595320114,75.03818362460656,6309573444.801973,0.0002769544093915949,5.248265074003126e-10,8.191402018392015
8.000000000000001e-07,4.5413480305543244e-07,4.6739148529071753e-07,415.34746179875884,77.17143125237803,10000000000.000065,0.00020066619277036123,2.6308000000000004e-10,3.1364605757126967
8.000000000000001e-07,6.725024943286813e-06,5.139227865753446e-06,395.51737267047446,70.57445851545283,6309573444.801973,0.0002829685618426491,3.135335612588714e-10,9.252539573940053
8.000000000000001e-07,2.3099785863105586e-06,5.731385417407753e-06,345.01225801505063,77.93791383539347,6309573444.801973,0.0002689637352493282,6.091640754839085e-10,7.093109359452431
8.000000000000001e-07,8.208419226539429e-07,5.0452951713612114e-06,330.2079144534939,87.39593062267893,3981071705.5349975,0.0002420922662902901,4.793473912704438e-10,4.464233168620488
8.000000000000001e-07,1.08992293316907e-06,1.5893950779918398e-06,385.63420292964054,73.47923142813356,10000000000.000065,0.0002492183812383685,4.195495777703366e-10,5.463403934562668
8.000000000000001e-07,3.0453775576264794e-06,3.630172218346872e-06,424.3192549247474,73.47823271397499,7943282347.2428665,0.0002729414511702359,2.2417534270946328e-10,7.973542876110934
8.000000000000001e-07,6.167725539471763e-07,6.955150904800893e-06,275.538497606365,91.76338199449181,2511886431.5095954,0.00023024509570286693,7.731407601434959e-10,3.6801794504089664
8.000000000000001e-07,5.459518577271868e-06,7.185214886055461e-07,361.2798522616957,83.51464085139524,7943282347.2428665,0.00027682946399550486,4.346888767323041e-10,5.638562170119895
8.000000000000001e-07,7.120906987552463e-06,6.139163909722023e-06,394.38076352232827,69.74959394215871,6309573444.801973,0.0002836666543537003,3.1708490393282104e-10,9.238019387074257
8.000000000000001e-07,2.6707587429438585e-06,7.257055824004545e-06,348.03103232797275,76.32646241991195,6309573444.801973,0.0002715863415198252,5.836206258839423e-10,7.299179391584618
8.000000000000001e-07,5.732981334012263e-06,3.2340056484482016e-06,384.31027400627653,67.85522425430047,7943282347.2428665,0.00028087551979354093,4.372742207273322e-10,9.163506282264363
8.000000000000001e-07,3.7808362974902247e-06,2.026269331414332e-07,-840.4535123985307,180.0000003294857,1.0,0.00021518034565112443,2.2283971696704056e-10,0.02241129637884415
8.000000000000001e-07,4.6535852670339625e-06,2.9136332262967398e-06,405.0079199927594,70.23435367035324,7943282347.2428665,0.0002783723068122636,3.1488938921808954e-10,8.842551609304092
8.000000000000001e-07,1.339131454169716e-06,7.846815161712501e-06,331.2444127620326,84.9893411478325,3981071705.5349975,0.00025790215889049935,4.891366310554865e-10,5.470717444962216
8.000000000000001e-07,1.7236908988850572e-06,6.324362037976706e-06,323.28815579027895,82.55662074744073,5011872336.272755,0.00026347027730234864,6.889602094842886e-10,6.274156934057397
8.000000000000001e-07,3.5815320075707125e-07,2.2736497692540084e-06,335.6668942449341,88.28856280715955,3981071705.5349975,0.0001956491509316329,5.25224e-10,3.262862257304451
8.000000000000001e-07,4.083185527836094e-06,6.502968115987698e-06,359.7217927076335,74.79945069891887,6309573444.801973,0.0002775278689333122,5.173081125143455e-10,8.29310286033706
8.000000000000001e-07,1.8103195306049092e-06,5.735808747890537e-06,363.8717290539455,78.16798455415905,6309573444.801973,0.00026438101957711494,4.3811143172322805e-10,6.462538686387048
8.000000000000001e-07,1.344470081489856e-06,7.922300514473928e-06,331.39676953929035,84.89932171067791,3981071705.5349975,0.000258011785581446,4.87921134014681e-10,5.475510843472194
8.000000000000001e-07,4.059644696809005e-06,1.344919873047621e-06,420.74410970539464,69.69712247090318,10000000000.000065,0.0002753453780625495,2.738022471169985e-10,8.065054700735674
8.000000000000001e-07,1.3249252586251856e-06,2.7044167970511834e-06,406.95625835920634,77.35405791966362,7943282347.2428665,0.00025611687493760416,2.6308000000000004e-10,5.9532816406122055
8.000000000000001e-07,1.972645598387858e-06,3.5154649413329113e-06,413.37423234454457,75.58613190262963,7943282347.2428665,0.00026549863312663746,2.5054048171941455e-10,6.9308640113433695
8.000000000000001e-07,6.13882305471696e-06,3.592635363741599e-06,386.5563913925323,67.02629645255233,7943282347.2428665,0.00028171493636534867,4.229989990281922e-10,9.247005576617552
8.000000000000001e-07,2.6158024013283508e-06,3.09631464810227e-07,-699.2613775826841,180.0000000147319,1.0,0.0002461395519569992,1.1589150967908996e-10,0.20801224078460662
8.000000000000001e-07,3.4732108849990797e-06,5.8863805950825875e-06,353.94337154881833,76.1861826968317,6309573444.801973,0.00027530708533486285,5.595680842731974e-10,8.025462508010962
8.000000000000001e-07,2.847382504628802e-06,4.353759146069324e-06,389.24277978044745,73.32313183830941,7943282347.2428665,0.0002721190781821856,3.7761964976581336e-10,7.747374322364217
8.000000000000001e-07,4.5585467380171e-06,6.095503797881919e-06,362.3938579647106,74.18032309014332,6309573444.801973,0.00027883743484790653,5.035780880400102e-10,8.540678555998428
8.000000000000001e-07,3.824430484517746e-06,2.6679478500836166e-06,444.59667084799287,67.46635953130536,10000000000.000065,0.00027577472377833523,1.9722044204889516e-10,8.49110044728677
8.000000000000001e-07,5.240571128953011e-06,1.8476086184290707e-06,397.06910518946523,66.89723939655158,10000000000.000065,0.00027911650208756064,4.1230249859836865e-10,8.837076586290951
